Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1964","1964","Head","215000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1965","1965","Head","218000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1966","1966","Head","336200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1967","1967","Head","298800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1968","1968","Head","298200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1969","1969","Head","300900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1970","1970","Head","324200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1971","1971","Head","356700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1972","1972","Head","315500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1973","1973","Head","329500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1974","1974","Head","350500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1975","1975","Head","368800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1976","1976","Head","378366","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1977","1977","Head","375030","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1978","1978","Head","373899","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1979","1979","Head","389200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1980","1980","Head","408700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1981","1981","Head","456800","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1982","1982","Head","508725","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1983","1983","Head","534160","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1984","1984","Head","560869","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1985","1985","Head","588912","","Official data"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1986","1986","Head","590000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1987","1987","Head","227000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1988","1988","Head","245000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1989","1989","Head","260000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1990","1990","Head","273000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1991","1991","Head","285000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1992","1992","Head","295000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1993","1993","Head","300000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1994","1994","Head","313000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1995","1995","Head","323000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1996","1996","Head","330000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1997","1997","Head","343000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1998","1998","Head","355000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","1999","1999","Head","365000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2000","2000","Head","380000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2001","2001","Head","413000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2002","2002","Head","400000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2003","2003","Head","411000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2004","2004","Head","543000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2005","2005","Head","560000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2006","2006","Head","576000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2007","2007","Head","594000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2008","2008","Head","612000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2009","2009","Head","630000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2010","2010","Head","648000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2011","2011","Head","666000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2012","2012","Head","670000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2013","2013","Head","680000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2014","2014","Head","664446","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2015","2015","Head","659388","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2016","2016","Head","714573","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2017","2017","Head","712438","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","977","Meat, sheep","2018","2018","Head","722571","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1961","1961","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1962","1962","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1963","1963","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1964","1964","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1965","1965","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1966","1966","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1967","1967","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1968","1968","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1969","1969","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1970","1970","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1971","1971","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1972","1972","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1973","1973","hg/An","118","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1974","1974","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1975","1975","hg/An","120","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1976","1976","hg/An","130","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1977","1977","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1978","1978","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1979","1979","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1980","1980","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1981","1981","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1982","1982","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1983","1983","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1984","1984","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1985","1985","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1986","1986","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1987","1987","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1988","1988","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1989","1989","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1990","1990","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1991","1991","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1992","1992","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1993","1993","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1994","1994","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1995","1995","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1996","1996","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1997","1997","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1998","1998","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","1999","1999","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2000","2000","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2001","2001","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2002","2002","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2003","2003","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2004","2004","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2005","2005","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2006","2006","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2007","2007","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2008","2008","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2009","2009","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2010","2010","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2011","2011","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2012","2012","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2013","2013","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2014","2014","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2015","2015","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2016","2016","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2017","2017","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5417","Yield/Carcass Weight","977","Meat, sheep","2018","2018","hg/An","140","Fc","Calculated data"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1961","1961","tonnes","2592","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1962","1962","tonnes","2496","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1963","1963","tonnes","2280","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1964","1964","tonnes","2580","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1965","1965","tonnes","2616","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1966","1966","tonnes","4030","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1967","1967","tonnes","3590","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1968","1968","tonnes","3580","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1969","1969","tonnes","3610","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1970","1970","tonnes","3890","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1971","1971","tonnes","4280","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1972","1972","tonnes","3790","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1973","1973","tonnes","3894","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1974","1974","tonnes","4210","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1975","1975","tonnes","4420","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1976","1976","tonnes","4919","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1977","1977","tonnes","5250","","Official data"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1978","1978","tonnes","5240","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1979","1979","tonnes","5450","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1980","1980","tonnes","5720","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1981","1981","tonnes","6400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1982","1982","tonnes","7122","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1983","1983","tonnes","7478","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1984","1984","tonnes","7852","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1985","1985","tonnes","8245","*","Unofficial figure"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1986","1986","tonnes","8260","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1987","1987","tonnes","3178","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1988","1988","tonnes","3430","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1989","1989","tonnes","3640","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1990","1990","tonnes","3822","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1991","1991","tonnes","3990","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1992","1992","tonnes","4130","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1993","1993","tonnes","4200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1994","1994","tonnes","4382","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1995","1995","tonnes","4522","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1996","1996","tonnes","4620","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1997","1997","tonnes","4802","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1998","1998","tonnes","4970","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","1999","1999","tonnes","5110","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2000","2000","tonnes","5320","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2001","2001","tonnes","5782","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2002","2002","tonnes","5600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2003","2003","tonnes","5754","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2004","2004","tonnes","7602","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2005","2005","tonnes","7840","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2006","2006","tonnes","8064","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2007","2007","tonnes","8316","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2008","2008","tonnes","8568","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2009","2009","tonnes","8820","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2010","2010","tonnes","9072","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2011","2011","tonnes","9300","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2012","2012","tonnes","9400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2013","2013","tonnes","9520","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2014","2014","tonnes","9300","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2015","2015","tonnes","9231","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2016","2016","tonnes","10003","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2017","2017","tonnes","9973","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","977","Meat, sheep","2018","2018","tonnes","10115","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1961","1961","Head","597000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1962","1962","Head","558200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1963","1963","Head","571700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1964","1964","Head","571500","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1965","1965","Head","577000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1966","1966","Head","577000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1967","1967","Head","598400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1968","1968","Head","607600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1969","1969","Head","655200","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1970","1970","Head","706300","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1971","1971","Head","696900","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1972","1972","Head","738000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1973","1973","Head","763700","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1974","1974","Head","787600","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1975","1975","Head","806202","","Official data"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1976","1976","Head","807684","","Official data"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1977","1977","Head","814639","","Official data"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1978","1978","Head","1087932","","Official data"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1979","1979","Head","1048400","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1980","1980","Head","954000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1981","1981","Head","949000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1982","1982","Head","964000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1983","1983","Head","974000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1984","1984","Head","999000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1985","1985","Head","1000000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1986","1986","Head","1040000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1987","1987","Head","977000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1988","1988","Head","1065000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1989","1989","Head","1104000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1990","1990","Head","1228000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1991","1991","Head","1280000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1992","1992","Head","1302000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1993","1993","Head","1343000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1994","1994","Head","1277000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1995","1995","Head","1308000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1996","1996","Head","1325000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1997","1997","Head","1339000","","Official data"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1998","1998","Head","1410000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","1999","1999","Head","1455000","F","FAO estimate"
"QL","Livestock Primary","226","Uganda","5318","Milk Animals","882","Milk, whole fresh cow","2000","2000","Head","1460000","F","FAO estimate"
