Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2006","2006","hg/ha","45000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2007","2007","hg/ha","45912","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2008","2008","hg/ha","42014","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2009","2009","hg/ha","41965","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2010","2010","hg/ha","44955","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2011","2011","hg/ha","40000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2012","2012","hg/ha","40978","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2013","2013","hg/ha","40059","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2014","2014","hg/ha","40042","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2015","2015","hg/ha","45000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2016","2016","hg/ha","44731","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","42301","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","122","Sweet potatoes","2018","2018","hg/ha","42136","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1961","1961","tonnes","495000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1962","1962","tonnes","550000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1963","1963","tonnes","605000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1964","1964","tonnes","610000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1965","1965","tonnes","600000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1966","1966","tonnes","520000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1967","1967","tonnes","658000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1968","1968","tonnes","660000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1969","1969","tonnes","800000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1970","1970","tonnes","1570000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1971","1971","tonnes","1425000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1972","1972","tonnes","1224200","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1973","1973","tonnes","1231100","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1974","1974","tonnes","1786000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1975","1975","tonnes","1953000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1976","1976","tonnes","2001600","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1977","1977","tonnes","1658500","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1978","1978","tonnes","1688700","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1979","1979","tonnes","1272000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1980","1980","tonnes","1200000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1981","1981","tonnes","1300000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1982","1982","tonnes","1487000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1983","1983","tonnes","1843000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1984","1984","tonnes","1630000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1985","1985","tonnes","1664000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1986","1986","tonnes","1864595","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1987","1987","tonnes","1674000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1988","1988","tonnes","1716000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1989","1989","tonnes","1657795","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1990","1990","tonnes","1693000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1991","1991","tonnes","1785000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1992","1992","tonnes","1905000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1993","1993","tonnes","1958000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1994","1994","tonnes","2129000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1995","1995","tonnes","2223000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1996","1996","tonnes","1548000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1997","1997","tonnes","1894000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1998","1998","tonnes","2176000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","1999","1999","tonnes","2354000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2000","2000","tonnes","2398000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2001","2001","tonnes","2515000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2002","2002","tonnes","2592000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2003","2003","tonnes","2610000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2004","2004","tonnes","2650000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2005","2005","tonnes","2604000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2006","2006","tonnes","2628000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2007","2007","tonnes","2653710","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2008","2008","tonnes","1794000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2009","2009","tonnes","1943000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2010","2010","tonnes","1987000","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2011","2011","tonnes","1798056","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2012","2012","tonnes","1852222","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2013","2013","tonnes","1810650","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2014","2014","tonnes","1817903","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2015","2015","tonnes","2045153","","Official data"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2016","2016","tonnes","2036175","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2017","2017","tonnes","1664938","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","122","Sweet potatoes","2018","2018","tonnes","1529608","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1961","1961","ha","5500","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1962","1962","ha","5700","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1963","1963","ha","6300","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1964","1964","ha","7150","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1965","1965","ha","7300","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1966","1966","ha","8000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1967","1967","ha","8000","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1968","1968","ha","10000","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1969","1969","ha","10000","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1970","1970","ha","10300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1971","1971","ha","15000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1972","1972","ha","14600","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1973","1973","ha","16400","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1974","1974","ha","16300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1975","1975","ha","17500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1976","1976","ha","18000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1977","1977","ha","16800","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1978","1978","ha","18300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1979","1979","ha","4000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1980","1980","ha","3000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1981","1981","ha","4000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1982","1982","ha","5000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1983","1983","ha","6000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1984","1984","ha","8000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1985","1985","ha","9000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1986","1986","ha","7000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1987","1987","ha","7200","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1988","1988","ha","7200","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1989","1989","ha","8000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1990","1990","ha","11000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1991","1991","ha","14500","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1992","1992","ha","15500","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1993","1993","ha","16000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1994","1994","ha","16000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1995","1995","ha","16000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1996","1996","ha","18000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1997","1997","ha","20500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1998","1998","ha","20000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","1999","1999","ha","15213","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2000","2000","ha","15701","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2001","2001","ha","15761","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2002","2002","ha","22000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2003","2003","ha","20000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2004","2004","ha","19095","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2005","2005","ha","20100","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2006","2006","ha","19100","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2007","2007","ha","22000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2008","2008","ha","21000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2009","2009","ha","25000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2010","2010","ha","25284","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2011","2011","ha","17060","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2012","2012","ha","28341","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2013","2013","ha","29586","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2014","2014","ha","29535","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2015","2015","ha","28048","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2016","2016","ha","29053","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2017","2017","ha","29214","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","667","Tea","2018","2018","ha","28332","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1961","1961","hg/ha","9273","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1962","1962","hg/ha","11086","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1963","1963","hg/ha","9794","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1964","1964","hg/ha","10650","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1965","1965","hg/ha","11460","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1966","1966","hg/ha","14019","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1967","1967","hg/ha","14053","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1968","1968","hg/ha","15163","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1969","1969","hg/ha","17627","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1970","1970","hg/ha","17670","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1971","1971","hg/ha","12000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1972","1972","hg/ha","16027","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1973","1973","hg/ha","13415","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1974","1974","hg/ha","13497","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1975","1975","hg/ha","10514","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1976","1976","hg/ha","8556","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1977","1977","hg/ha","9048","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1978","1978","hg/ha","5956","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1979","1979","hg/ha","4500","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1980","1980","hg/ha","5000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1981","1981","hg/ha","4250","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1982","1982","hg/ha","5160","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1983","1983","hg/ha","5090","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1984","1984","hg/ha","6518","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1985","1985","hg/ha","6398","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1986","1986","hg/ha","4764","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1987","1987","hg/ha","4876","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1988","1988","hg/ha","4878","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1989","1989","hg/ha","5823","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1990","1990","hg/ha","6095","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1991","1991","hg/ha","6122","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1992","1992","hg/ha","6132","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1993","1993","hg/ha","7564","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1994","1994","hg/ha","8414","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1995","1995","hg/ha","7933","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1996","1996","hg/ha","9677","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1997","1997","hg/ha","10280","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1998","1998","hg/ha","12951","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","1999","1999","hg/ha","16262","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2000","2000","hg/ha","18620","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2001","2001","hg/ha","20847","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2002","2002","hg/ha","17944","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2003","2003","hg/ha","18448","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2004","2004","hg/ha","18699","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2005","2005","hg/ha","18773","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2006","2006","hg/ha","17976","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2007","2007","hg/ha","20420","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2008","2008","hg/ha","20385","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2009","2009","hg/ha","19465","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2010","2010","hg/ha","19452","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2011","2011","hg/ha","20629","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2012","2012","hg/ha","20443","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2013","2013","hg/ha","20607","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2014","2014","hg/ha","20781","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2015","2015","hg/ha","21621","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2016","2016","hg/ha","21583","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2017","2017","hg/ha","21793","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","667","Tea","2018","2018","hg/ha","22003","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1961","1961","tonnes","5100","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1962","1962","tonnes","6319","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1963","1963","tonnes","6170","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1964","1964","tonnes","7615","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1965","1965","tonnes","8366","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1966","1966","tonnes","11215","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1967","1967","tonnes","11242","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1968","1968","tonnes","15163","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1969","1969","tonnes","17627","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1970","1970","tonnes","18200","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1971","1971","tonnes","18000","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1972","1972","tonnes","23400","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1973","1973","tonnes","22000","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1974","1974","tonnes","22000","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1975","1975","tonnes","18400","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1976","1976","tonnes","15400","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1977","1977","tonnes","15200","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1978","1978","tonnes","10900","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1979","1979","tonnes","1800","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1980","1980","tonnes","1500","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1981","1981","tonnes","1700","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1982","1982","tonnes","2580","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1983","1983","tonnes","3054","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1984","1984","tonnes","5214","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1985","1985","tonnes","5758","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1986","1986","tonnes","3335","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1987","1987","tonnes","3511","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1988","1988","tonnes","3512","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1989","1989","tonnes","4658","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1990","1990","tonnes","6704","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1991","1991","tonnes","8877","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1992","1992","tonnes","9504","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1993","1993","tonnes","12102","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1994","1994","tonnes","13462","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1995","1995","tonnes","12692","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1996","1996","tonnes","17418","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1997","1997","tonnes","21075","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1998","1998","tonnes","25901","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","1999","1999","tonnes","24739","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2000","2000","tonnes","29236","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2001","2001","tonnes","32857","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2002","2002","tonnes","39476","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2003","2003","tonnes","36895","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2004","2004","tonnes","35706","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2005","2005","tonnes","37734","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2006","2006","tonnes","34334","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2007","2007","tonnes","44923","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2008","2008","tonnes","42808","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2009","2009","tonnes","48663","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2010","2010","tonnes","49182","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2011","2011","tonnes","35194","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2012","2012","tonnes","57939","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2013","2013","tonnes","60969","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2014","2014","tonnes","61376","","Official data"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2015","2015","tonnes","60645","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2016","2016","tonnes","62705","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2017","2017","tonnes","63667","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","667","Tea","2018","2018","tonnes","62339","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1961","1961","ha","12000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1962","1962","ha","8000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1963","1963","ha","5000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1964","1964","ha","6000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1965","1965","ha","6000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1966","1966","ha","4856","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1967","1967","ha","6475","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1968","1968","ha","7284","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1969","1969","ha","7284","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1970","1970","ha","6880","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1971","1971","ha","6070","*","Unofficial figure"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1972","1972","ha","6900","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1973","1973","ha","6500","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1974","1974","ha","6900","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1975","1975","ha","7200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1976","1976","ha","4670","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1977","1977","ha","5557","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","826","Tobacco, unmanufactured","1978","1978","ha","4100","","Official data"
